epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,305.514,0.66388,0.9149,1.22316,0.82173,0.77988,0.87247,0.70498,0.74715,0.80842,1.65717,0.0008045,0.0008045,0.0008045
38,313.659,0.67006,0.89567,1.22703,0.71376,0.81074,0.84443,0.69504,0.71393,0.85325,1.5702,0.000792125,0.000792125,0.000792125
39,321.83,0.66054,0.92673,1.23949,0.76693,0.83548,0.87679,0.73557,0.68098,0.75851,1.519,0.00077975,0.00077975,0.00077975
40,329.983,0.65721,0.90454,1.22912,0.79001,0.78653,0.88973,0.7635,0.60949,0.73422,1.41824,0.000767375,0.000767375,0.000767375
41,338.134,0.63151,0.86662,1.21024,0.48227,0.75754,0.78331,0.67052,0.60957,1.54577,1.41313,0.000755,0.000755,0.000755
42,346.271,0.62869,0.88795,1.20722,0.83576,0.78393,0.88065,0.76319,0.591,0.93987,1.40225,0.000742625,0.000742625,0.000742625
43,354.436,0.62876,0.877,1.19519,0.75095,0.80004,0.89459,0.76202,0.62584,0.92959,1.48957,0.00073025,0.00073025,0.00073025
44,362.599,0.64512,0.86645,1.21437,0.39995,0.63745,0.51512,0.26568,2.10326,2.35208,4.54316,0.000717875,0.000717875,0.000717875
45,370.777,0.62982,0.88105,1.20399,0.75075,0.84117,0.89626,0.7635,0.64025,0.79542,1.45119,0.0007055,0.0007055,0.0007055
46,378.957,0.65648,0.89223,1.23193,0.83832,0.79533,0.89667,0.76611,0.64336,0.65486,1.49044,0.000693125,0.000693125,0.000693125
47,387.157,0.63107,0.86465,1.2007,0.82938,0.76313,0.88205,0.70418,0.85177,0.85714,1.77991,0.00068075,0.00068075,0.00068075
48,395.291,0.64046,0.82557,1.19498,0.84278,0.86196,0.92762,0.79,0.6544,0.60758,1.51559,0.000668375,0.000668375,0.000668375
49,403.462,0.6275,0.83073,1.2015,0.65512,0.75927,0.86107,0.73514,0.63313,1.12513,1.45222,0.000656,0.000656,0.000656
50,411.605,0.62608,0.82838,1.18891,0.68305,0.66339,0.70153,0.36062,2.12179,1.40315,4.67902,0.000643625,0.000643625,0.000643625
51,419.765,0.63185,0.82554,1.19867,0.60097,0.83983,0.87843,0.75308,0.61027,0.95496,1.43161,0.00063125,0.00063125,0.00063125
52,427.918,0.62739,0.80153,1.21012,0.88943,0.77246,0.89621,0.59619,1.39942,0.957,2.89158,0.000618875,0.000618875,0.000618875
53,436.093,0.62987,0.81955,1.20234,0.81802,0.85594,0.93285,0.80737,0.57926,0.5593,1.37408,0.0006065,0.0006065,0.0006065
54,444.261,0.62294,0.84118,1.20306,0.82124,0.7451,0.89446,0.77518,0.60177,0.75677,1.41015,0.000594125,0.000594125,0.000594125
55,452.411,0.6222,0.80248,1.20198,0.83794,0.79913,0.92874,0.59872,1.5654,0.93766,3.67438,0.00058175,0.00058175,0.00058175
56,460.572,0.61038,0.78829,1.19572,0.85627,0.85659,0.92548,0.60688,1.56492,0.88672,3.75636,0.000569375,0.000569375,0.000569375
57,468.737,0.63782,0.83573,1.20987,0.8506,0.86145,0.93023,0.80921,0.58244,0.52935,1.38012,0.000557,0.000557,0.000557
58,476.913,0.61313,0.81592,1.19969,0.74683,0.80945,0.92143,0.61982,1.6282,0.95792,3.70615,0.000544625,0.000544625,0.000544625
59,485.081,0.60895,0.80357,1.18789,0.74741,0.78867,0.87418,0.74628,0.61858,0.93833,1.41839,0.00053225,0.00053225,0.00053225
60,493.83,0.60889,0.78376,1.18434,0.82964,0.79181,0.91426,0.79843,0.57399,0.68377,1.36058,0.000519875,0.000519875,0.000519875
61,502.006,0.61579,0.77254,1.18222,0.75077,0.66964,0.78405,0.64985,0.6843,1.54801,1.49913,0.0005075,0.0005075,0.0005075
62,510.162,0.6071,0.73273,1.19106,0.85551,0.87076,0.9401,0.80999,0.59337,0.54833,1.38838,0.000495125,0.000495125,0.000495125
63,518.354,0.61342,0.74162,1.18417,0.65491,0.77605,0.87594,0.75552,0.59292,1.03809,1.39969,0.00048275,0.00048275,0.00048275
64,526.495,0.61138,0.78872,1.1811,0.84991,0.83774,0.91523,0.78487,0.60091,0.60244,1.39497,0.000470375,0.000470375,0.000470375
65,534.652,0.62719,0.78061,1.202,0.86858,0.89104,0.94413,0.82144,0.59812,0.52388,1.38747,0.000458,0.000458,0.000458
66,542.831,0.61745,0.76364,1.18265,0.8854,0.82976,0.9368,0.79661,0.64894,0.59425,1.44376,0.000445625,0.000445625,0.000445625
67,550.993,0.62167,0.78407,1.19496,0.82396,0.89619,0.94946,0.81671,0.59336,0.60788,1.39475,0.00043325,0.00043325,0.00043325
68,559.132,0.60775,0.72289,1.1858,0.81693,0.79758,0.92482,0.80172,0.58716,0.82457,1.38214,0.000420875,0.000420875,0.000420875
69,567.301,0.61362,0.73104,1.18253,0.83951,0.86264,0.92697,0.80689,0.58181,0.51984,1.37909,0.0004085,0.0004085,0.0004085
70,575.486,0.59764,0.69462,1.17843,0.86307,0.82748,0.92326,0.80355,0.58248,0.58946,1.36824,0.000396125,0.000396125,0.000396125
71,583.688,0.60355,0.71869,1.18453,0.89301,0.86462,0.94144,0.81953,0.58331,0.50939,1.37001,0.00038375,0.00038375,0.00038375
72,591.871,0.6047,0.6924,1.17884,0.8203,0.8698,0.93296,0.8093,0.5846,0.59517,1.36989,0.000371375,0.000371375,0.000371375
73,600.052,0.59859,0.6754,1.18667,0.79015,0.8396,0.938,0.80991,0.60524,0.67072,1.39091,0.000359,0.000359,0.000359
74,608.194,0.59415,0.70273,1.17208,0.83732,0.82756,0.91158,0.78545,0.59029,0.73135,1.39256,0.000346625,0.000346625,0.000346625
75,616.369,0.60887,0.70716,1.19718,0.92817,0.88589,0.95042,0.82497,0.58543,0.467,1.38513,0.00033425,0.00033425,0.00033425
76,624.593,0.60473,0.68345,1.18323,0.89617,0.86456,0.9469,0.8273,0.59406,0.51232,1.38416,0.000321875,0.000321875,0.000321875
77,632.83,0.59922,0.68493,1.19072,0.84662,0.81242,0.93936,0.80898,0.60298,0.65404,1.3962,0.0003095,0.0003095,0.0003095
78,640.991,0.60251,0.69138,1.18245,0.90236,0.91285,0.96021,0.83856,0.57585,0.46202,1.36812,0.000297125,0.000297125,0.000297125
79,649.221,0.60702,0.6706,1.17656,0.89563,0.87125,0.94492,0.81266,0.60633,0.5636,1.40798,0.00028475,0.00028475,0.00028475
80,657.394,0.5757,0.65308,1.16425,0.90646,0.88198,0.94952,0.82462,0.59133,0.51806,1.36995,0.000272375,0.000272375,0.000272375
81,665.603,0.5876,0.63806,1.16806,0.86602,0.90949,0.95361,0.82763,0.59774,0.49905,1.38024,0.00026,0.00026,0.00026
82,673.818,0.59849,0.66375,1.17376,0.89339,0.90564,0.95898,0.8371,0.58752,0.4316,1.37427,0.000247625,0.000247625,0.000247625
83,682.024,0.59583,0.71949,1.17431,0.92653,0.87724,0.94561,0.82026,0.58161,0.50944,1.3798,0.00023525,0.00023525,0.00023525
84,690.197,0.58044,0.66723,1.16802,0.91376,0.88515,0.95656,0.83244,0.57139,0.46485,1.36561,0.000222875,0.000222875,0.000222875
85,698.402,0.58805,0.66892,1.16865,0.91381,0.88981,0.9513,0.82917,0.57577,0.48518,1.36275,0.0002105,0.0002105,0.0002105
86,706.549,0.6102,0.67753,1.18064,0.88852,0.90783,0.94695,0.82914,0.57114,0.51207,1.35143,0.000198125,0.000198125,0.000198125
87,714.802,0.60595,0.67782,1.18075,0.9229,0.87514,0.96409,0.84224,0.58035,0.46399,1.36225,0.00018575,0.00018575,0.00018575
88,723.043,0.58238,0.64424,1.17776,0.86716,0.91989,0.9627,0.8407,0.59192,0.46374,1.37265,0.000173375,0.000173375,0.000173375
89,731.215,0.57633,0.64263,1.16501,0.87536,0.89531,0.95562,0.8309,0.57752,0.51515,1.35897,0.000161,0.000161,0.000161
90,739.403,0.57466,0.61383,1.16842,0.89898,0.89613,0.95933,0.83392,0.57511,0.45153,1.35973,0.000148625,0.000148625,0.000148625
91,748.493,0.42406,0.43188,1.20955,0.88858,0.91713,0.96292,0.84148,0.57438,0.39778,1.35991,0.00013625,0.00013625,0.00013625
92,756.676,0.39838,0.35884,1.17428,0.86992,0.88899,0.94509,0.82262,0.58494,0.46325,1.37733,0.000123875,0.000123875,0.000123875
93,764.811,0.40513,0.32899,1.17024,0.93339,0.87203,0.96037,0.83374,0.57804,0.40683,1.35327,0.0001115,0.0001115,0.0001115
94,772.917,0.40001,0.36967,1.17022,0.94279,0.87598,0.96782,0.84409,0.57322,0.38554,1.34418,9.9125e-05,9.9125e-05,9.9125e-05
95,781.085,0.38243,0.29946,1.15495,0.89134,0.93728,0.96764,0.84556,0.57223,0.38307,1.34708,8.675e-05,8.675e-05,8.675e-05
96,789.929,0.41444,0.2893,1.1758,0.88966,0.92102,0.9653,0.84083,0.56857,0.38916,1.34742,7.4375e-05,7.4375e-05,7.4375e-05
97,798.083,0.37891,0.30965,1.15869,0.9035,0.95192,0.96742,0.84695,0.57128,0.36344,1.34994,6.2e-05,6.2e-05,6.2e-05
98,806.241,0.38635,0.31095,1.16777,0.93996,0.90554,0.97013,0.85453,0.56989,0.35982,1.34172,4.9625e-05,4.9625e-05,4.9625e-05
99,814.417,0.37483,0.29785,1.14662,0.93582,0.92153,0.96726,0.8494,0.56989,0.37745,1.34838,3.725e-05,3.725e-05,3.725e-05
100,822.533,0.38081,0.28976,1.16068,0.93645,0.92676,0.96617,0.85072,0.56722,0.38052,1.34248,2.4875e-05,2.4875e-05,2.4875e-05
